Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
156,SP-20675-20190530,2019-05-30,2019-06-03,First Class,SP-20675,Corporate/Retail,BOO-SCI-10001590,Books,Sci-Fi,127.527788170895,5,0.1,36.1879726577876
157,NK-18515-20190524,2019-05-24,2019-05-28,Low-Cost Shipping,NK-18515,Work from Home,BOO-GRA-10001547,Books,Graphic Novels,1.2021759777009,2,0.1,3.51511418167621
158,DB-13085-20180301,2018-03-01,2018-03-05,Second Class,DB-13085,Personal,TEC-NET-10004063,Tech Products,Networking,0.16489533940819,1,0.5,73.9828322088548
159,NP-18695-20201116,2020-11-16,2020-11-20,Low-Cost Shipping,NP-18695,Personal,BOO-HOR-10002475,Books,Horror,28.5498066463065,4,0.5,1.68172783464918
160,NP-18695-20201117,2020-11-17,2020-11-21,Low-Cost Shipping,NP-18695,Personal,STA-MIS-10004536,Stationary,Miscellaneous,73.4090190852664,9,0.1,417.19496050094
161,TT-21095-20200510,2020-05-10,2020-05-14,First Class,TT-21095,Personal,BOO-ROM-10002751,Books,Romance,8.69713454253439,3,0,0.383765746184803
162,EM-13985-20191226,2019-12-26,2019-12-30,Second Class,EM-13985,Personal,STA-PEN-10003657,Stationary,Pens,81.2480021600053,4,0.5,0.195872331979188
163,RD-19925-20201115,2020-11-15,2020-11-19,Low-Cost Shipping,RD-19925,Personal,BOO-FAN-10001990,Books,Fantasy,16.0532468645026,4,0.5,16.5190562644273
164,MJ-17765-20201102,2020-11-02,2020-11-06,Low-Cost Shipping,MJ-17765,Personal,BOO-MYS-10004002,Books,Mystery,43.3906316249144,1,0.5,7.02645635958259
165,BM-11165-20180902,2018-09-02,2018-09-06,Low-Cost Shipping,BM-11165,Personal,BOO-GRA-10004441,Books,Graphic Novels,10.073111931043,5,0.1,2.46083918264584
166,BM-11165-20180902,2018-09-02,2018-09-06,Low-Cost Shipping,BM-11165,Personal,STA-PAP-10000822,Stationary,Paper,4553.14817579531,7,0.15,-1694.68422019632
167,BM-11165-20180906,2018-09-06,2018-09-10,Low-Cost Shipping,BM-11165,Personal,BOO-SCI-10000991,Books,Sci-Fi,314.530684940935,2,0.5,-102.48731427271
168,BM-11165-20180902,2018-09-02,2018-09-06,Low-Cost Shipping,BM-11165,Personal,TEC-NET-10004287,Tech Products,Networking,3280.48772631967,11,0.5,-38.0813832030833
169,BM-11165-20180904,2018-09-04,2018-09-08,Low-Cost Shipping,BM-11165,Personal,BOO-GRA-10002656,Books,Graphic Novels,43.5861753282403,8,0.15,9.16022636804623
170,BM-11165-20180903,2018-09-03,2018-09-07,Low-Cost Shipping,BM-11165,Personal,BOO-CLA-10002518,Books,Classics,4.86567045163042e-02,4,0.5,-241.302602284639
171,BM-11165-20180904,2018-09-04,2018-09-08,Low-Cost Shipping,BM-11165,Personal,STA-MIS-10003931,Stationary,Miscellaneous,242.354420972882,5,0.5,7.33995113936765
172,CS-12155-20180804,2018-08-04,2018-08-08,Low-Cost Shipping,CS-12155,Personal,BOO-ROM-10000659,Books,Romance,40.2217844175552,2,0.15,2.25020817052317
173,CS-12155-20180801,2018-08-01,2018-08-05,Low-Cost Shipping,CS-12155,Personal,BOO-ROM-10001144,Books,Romance,210.063406952709,4,0.1,27.5821961027767
174,CS-12155-20180804,2018-08-04,2018-08-08,Low-Cost Shipping,CS-12155,Personal,TEC-NET-10003817,Tech Products,Networking,384.974259508341,9,0.1,1.13635942658534
175,JB-15425-20180911,2018-09-11,2018-09-15,Low-Cost Shipping,JB-15425,Corporate/Retail,BOO-CLA-10000891,Books,Classics,70.5701326086545,1,0.15,-188.1212768663
176,JB-15425-20180908,2018-09-08,2018-09-12,Low-Cost Shipping,JB-15425,Corporate/Retail,BOO-HOR-10003148,Books,Horror,28.8098092769109,6,0.5,5.15013927349218
177,SJ-20525-20210418,2021-04-18,2021-04-22,Second Class,SJ-20525,Personal,BOO-CLA-10002684,Books,Classics,42.5844700337258,6,0.1,-220.012638774452
178,JE-15770-20191115,2019-11-15,2019-11-19,Second Class,JE-15770,Personal,TEC-NET-10004698,Tech Products,Networking,291.092545807355,6,0.5,-0.91321330877682
179,JE-15770-20191115,2019-11-15,2019-11-19,Second Class,JE-15770,Personal,BOO-NON-10002189,Books,Non-Fiction,19.4243390757182,7,0,-7.19236602507273
180,JK-15665-20191213,2019-12-13,2019-12-17,Low-Cost Shipping,JK-15665,Work from Home,BOO-GRA-10001940,Books,Graphic Novels,5.29537728330478,3,0.1,1.71186289715522
181,DK-13175-20181203,2018-12-03,2018-12-07,Second Class,DK-13175,Corporate/Retail,BOO-SCI-10003455,Books,Sci-Fi,27.1377966653821,4,0.1,1.44594876877599
182,DK-13175-20181205,2018-12-05,2018-12-09,Second Class,DK-13175,Corporate/Retail,STA-PEN-10004659,Stationary,Pens,684.814308872412,6,0.1,63.9755404097699
183,RM-19700-20181118,2018-11-18,2018-11-22,Second Class,RM-19700,Work from Home,STA-MIS-10003273,Stationary,Miscellaneous,91.8513651809961,6,0.5,30.3202696951949
184,RM-19700-20181114,2018-11-14,2018-11-18,Second Class,RM-19700,Work from Home,STA-MIS-10004896,Stationary,Miscellaneous,177.097352812683,7,0.1,60.9466983010924
185,RM-19700-20181113,2018-11-13,2018-11-17,Second Class,RM-19700,Work from Home,STA-PEN-10002345,Stationary,Pens,0.279272356135603,4,0.15,2.89980757391309
186,SK-20015-20201124,2020-11-24,2020-11-28,Low-Cost Shipping,SK-20015,Personal,BOO-MYS-10001890,Books,Mystery,2.78168354548087,4,0,2.40229353270435
187,FM-14315-20180821,2018-08-21,2018-08-25,Low-Cost Shipping,FM-14315,Work from Home,STA-PEN-10002323,Stationary,Pens,163.862151611192,7,0.1,5.1057554067843
188,AM-10385-20200710,2020-07-10,2020-07-14,Low-Cost Shipping,AM-10385,Corporate/Retail,BOO-SCI-10001328,Books,Sci-Fi,3.52132050928877,5,0,1.90177668898445
189,AM-10385-20200713,2020-07-13,2020-07-17,Low-Cost Shipping,AM-10385,Corporate/Retail,BOO-ROM-10001950,Books,Romance,35.8983195072064,2,0.1,5.58965753913965
190,MP-17495-20191007,2019-10-07,2019-10-11,First Class,MP-17495,Work from Home,TEC-COM-10002613,Tech Products,Computer Equipment,920.968795469674,3,0,220.404043290359
191,MP-17495-20191010,2019-10-10,2019-10-14,First Class,MP-17495,Work from Home,STA-MIS-10001552,Stationary,Miscellaneous,45.9550147676736,5,0.1,20.3194846023171
192,MP-17495-20191011,2019-10-11,2019-10-15,First Class,MP-17495,Work from Home,BOO-ROM-10000061,Books,Romance,102.981528652595,7,0.15,27.9831937614506
193,MP-17495-20191007,2019-10-07,2019-10-11,First Class,MP-17495,Work from Home,TEC-COM-10002545,Tech Products,Computer Equipment,287.346181486827,5,0.15,4.1258808670175
194,MP-17495-20191007,2019-10-07,2019-10-11,First Class,MP-17495,Work from Home,BOO-GRA-10003514,Books,Graphic Novels,17.3513784979357,4,0.1,5.10763373458004
195,MZ-17540-20191029,2019-10-29,2019-11-02,Low-Cost Shipping,MZ-17540,Corporate/Retail,BOO-FAN-10001509,Books,Fantasy,10.3452062861214,9,0,10.6618870494174
196,CB-12050-20180318,2018-03-18,2018-03-22,Low-Cost Shipping,CB-12050,Personal,BOO-GRA-10004685,Books,Graphic Novels,3.16540778436824,4,0.1,0.915539604328232
197,CB-12050-20180321,2018-03-21,2018-03-25,Low-Cost Shipping,CB-12050,Personal,BOO-GRA-10004027,Books,Graphic Novels,2.74201850235975,5,0.1,1.12516415724809
198,VM-21710-20211101,2021-11-01,2021-11-05,Low-Cost Shipping,VM-21710,Work from Home,BOO-SCI-10001414,Books,Sci-Fi,33.2626985815826,5,0,19.0450139230915
199,FH-14390-20210703,2021-07-03,2021-07-07,Low-Cost Shipping,FH-14390,Corporate/Retail,BOO-MYS-10000343,Books,Mystery,2.78950403367391,4,0.15,-1.95935084365563
200,FH-14390-20210630,2021-06-30,2021-07-04,Low-Cost Shipping,FH-14390,Corporate/Retail,BOO-ROM-10002749,Books,Romance,24.6475664203594,2,0,8.96743039197073
201,MB-17330-20210622,2021-06-22,2021-06-26,Low-Cost Shipping,MB-17330,Personal,BOO-ROM-10002666,Books,Romance,26.3909825014339,5,0.1,3.50345057387451
202,BS-11780-20180803,2018-08-03,2018-08-07,First Class,BS-11780,Personal,TEC-MOB-10004289,Tech Products,Mobile Devices,348.44258399353,1,0.5,-8.50645600856083
203,BS-11780-20180728,2018-07-28,2018-08-01,First Class,BS-11780,Personal,BOO-CLA-10003622,Books,Classics,1.51108360525944,4,0.15,3.19559209088227e-02
204,LC-17165-20211216,2021-12-16,2021-12-20,Second Class,LC-17165,Personal,BOO-CLA-10003217,Books,Classics,26.7268900478405,4,0.15,-323.765162120429
205,HK-14915-20210528,2021-05-28,2021-06-01,Low-Cost Shipping,HK-14915,Corporate/Retail,TEC-MON-10002960,Tech Products,Monitors,3.25618235811409,6,0.5,11.6389174278365
206,LE-16835-20211205,2021-12-05,2021-12-09,Low-Cost Shipping,LE-16835,Personal,STA-MIS-10001918,Stationary,Miscellaneous,531.650403932244,6,0.1,83.2797801591106
207,JH-16010-20211128,2021-11-28,2021-12-02,Low-Cost Shipping,JH-16010,Personal,BOO-SCI-10000642,Books,Sci-Fi,125.677441965006,3,0.1,2.87949209537606
208,JH-16010-20211125,2021-11-25,2021-11-29,Low-Cost Shipping,JH-16010,Personal,STA-MIS-10001700,Stationary,Miscellaneous,32.7641584081166,4,0.15,37.5484701617152
209,JH-16010-20211127,2021-11-27,2021-12-01,Low-Cost Shipping,JH-16010,Personal,BOO-MYS-10003274,Books,Mystery,18.1912300242743,3,0.1,5.32807082848849
210,JH-16010-20211125,2021-11-25,2021-11-29,Low-Cost Shipping,JH-16010,Personal,BOO-HIS-10000134,Books,Historical,89.5260984232198,8,0.1,20.3034486112504
211,JH-16010-20211125,2021-11-25,2021-11-29,Low-Cost Shipping,JH-16010,Personal,BOO-SCI-10001522,Books,Sci-Fi,93.0506113753492,3,0.1,0.995535708537867
212,MS-18005-20190209,2019-02-09,2019-02-13,Second Class,MS-18005,Corporate/Retail,STA-PEN-10001266,Stationary,Pens,24.1399963632552,1,0.1,4.74352102255065
213,VW-21800-20181229,2018-12-29,2019-01-02,Low-Cost Shipping,VW-21800,Corporate/Retail,BOO-HOR-10004544,Books,Horror,44.5709438578251,4,0.5,14.4959134351685
214,VW-21800-20181229,2018-12-29,2019-01-02,Low-Cost Shipping,VW-21800,Corporate/Retail,TEC-COM-10004695,Tech Products,Computer Equipment,591.260379635126,4,0.15,-107.217712733172
215,VW-21800-20181227,2018-12-27,2018-12-31,Low-Cost Shipping,VW-21800,Corporate/Retail,STA-MIS-10002844,Stationary,Miscellaneous,58.3861905191336,5,0.15,-3.88337687352686
216,VW-21800-20181229,2018-12-29,2019-01-02,Low-Cost Shipping,VW-21800,Corporate/Retail,STA-PAP-10000864,Stationary,Paper,1883.1371260004,11,0.15,-897.239441199889
217,VW-21800-20181231,2018-12-31,2019-01-04,Low-Cost Shipping,VW-21800,Corporate/Retail,STA-PEN-10000109,Stationary,Pens,137.679135916695,1,0.5,1.54379395226552
218,JH-15935-20201022,2020-10-22,2020-10-26,Low-Cost Shipping,JH-15935,Personal,BOO-SCI-10001328,Books,Sci-Fi,83.6269585148774,8,0.1,3.0812004826772
219,JH-15935-20201026,2020-10-26,2020-10-30,Low-Cost Shipping,JH-15935,Personal,STA-MIS-10002563,Stationary,Miscellaneous,59.8057966035599,5,0.1,27.6308225075783
220,JB-15950-20191220,2019-12-20,2019-12-24,First Class,JB-15950,Personal,BOO-HIS-10000585,Books,Historical,0.527785558387587,4,0.15,0.785052772061027
221,JB-15950-20191219,2019-12-19,2019-12-23,First Class,JB-15950,Personal,BOO-ROM-10004000,Books,Romance,15.0431553685673,8,0.1,4.73047782160874
222,JB-15950-20191224,2019-12-24,2019-12-28,First Class,JB-15950,Personal,BOO-MYS-10002852,Books,Mystery,29.3422741943668,3,0,-14.9185132546261
223,JB-15950-20191221,2019-12-21,2019-12-25,First Class,JB-15950,Personal,TEC-MON-10000087,Tech Products,Monitors,115.97092952782,3,0.5,15.0508301478799
224,JB-15950-20191221,2019-12-21,2019-12-25,First Class,JB-15950,Personal,STA-PAP-10001148,Stationary,Paper,731.214603390113,6,0.15,-219.238009898144
225,JB-15950-20191219,2019-12-19,2019-12-23,First Class,JB-15950,Personal,BOO-GRA-10001958,Books,Graphic Novels,22.9930451585392,1,0.1,4.5314025373735
226,DS-13205-20190807,2019-08-07,2019-08-11,Low-Cost Shipping,DS-13205,Corporate/Retail,BOO-GRA-10001026,Books,Graphic Novels,3.80393088022339,4,0.1,0.971667044063021
227,DS-13205-20190803,2019-08-03,2019-08-07,Low-Cost Shipping,DS-13205,Corporate/Retail,TEC-MOB-10003748,Tech Products,Mobile Devices,737.301130675536,4,0.5,17.8601919979901
228,DS-13205-20190807,2019-08-07,2019-08-11,Low-Cost Shipping,DS-13205,Corporate/Retail,BOO-SCI-10002485,Books,Sci-Fi,41.0765472446095,3,0.15,0.240796514145563
229,VD-21695-20190224,2019-02-24,2019-02-28,Low-Cost Shipping,VD-21695,Personal,TEC-NET-10004860,Tech Products,Networking,127.371083069729,4,0.15,-7.48266683849662
230,VD-21695-20190228,2019-02-28,2019-03-04,Low-Cost Shipping,VD-21695,Personal,TEC-NET-10004477,Tech Products,Networking,71.7668142187351,10,0,9.2723844950271e-03
231,EA-14060-20180908,2018-09-08,2018-09-12,Low-Cost Shipping,EA-14060,Corporate/Retail,BOO-MYS-10001679,Books,Mystery,36.686073678277,9,0.5,-12.8173940460275
232,CS-12425-20210403,2021-04-03,2021-04-07,Low-Cost Shipping,CS-12425,Work from Home,TEC-MOB-10001705,Tech Products,Mobile Devices,91.0475555464503,1,0.1,-120.171876611705
233,CS-12425-20210404,2021-04-04,2021-04-08,Low-Cost Shipping,CS-12425,Work from Home,TEC-MOB-10003473,Tech Products,Mobile Devices,994.163355792483,5,0.15,-59.0349694227523
234,CS-12425-20210403,2021-04-03,2021-04-07,Low-Cost Shipping,CS-12425,Work from Home,BOO-MYS-10001679,Books,Mystery,9.31776506334678,4,0,-5.70501448093565
235,CS-12425-20210403,2021-04-03,2021-04-07,Low-Cost Shipping,CS-12425,Work from Home,TEC-MON-10004017,Tech Products,Monitors,449.690508397882,5,0,0
236,CS-12425-20210407,2021-04-07,2021-04-11,Low-Cost Shipping,CS-12425,Work from Home,STA-PEN-10003832,Stationary,Pens,431.925836657278,5,0.15,-1.47710692158127
237,DB-13145-20211109,2021-11-09,2021-11-13,Low-Cost Shipping,DB-13145,Corporate/Retail,BOO-ROM-10002479,Books,Romance,16.3795945324888,4,0.1,2.71538611542699
238,KL-16670-20200529,2020-05-29,2020-06-02,Second Class,KL-16670,Personal,BOO-ROM-10003349,Books,Romance,33.3272029508015,7,0.1,15.4122349149706
239,KL-16670-20200531,2020-05-31,2020-06-04,Second Class,KL-16670,Personal,TEC-MON-10000576,Tech Products,Monitors,614.347158100369,7,0.1,-213.249676955054
240,KL-16670-20200604,2020-06-04,2020-06-08,Second Class,KL-16670,Personal,TEC-MON-10004351,Tech Products,Monitors,11.3335098913697,2,0.5,-4.5290758433121
241,KL-16670-20200603,2020-06-03,2020-06-07,Second Class,KL-16670,Personal,STA-MIS-10000011,Stationary,Miscellaneous,52.9256572063597,1,0.5,5.40672975493025
242,KL-16670-20200603,2020-06-03,2020-06-07,Second Class,KL-16670,Personal,TEC-MOB-10002607,Tech Products,Mobile Devices,289.273322496889,4,0.5,-107.172814158622
243,KL-16670-20200530,2020-05-30,2020-06-03,Second Class,KL-16670,Personal,TEC-MON-10002505,Tech Products,Monitors,6.77820333465147,2,0.1,-4.13443331120844
244,KL-16670-20200603,2020-06-03,2020-06-07,Second Class,KL-16670,Personal,BOO-GRA-10004685,Books,Graphic Novels,14.1794919177823,4,0.1,1.65017331121414
245,DW-13505-20180526,2018-05-26,2018-05-30,Second Class,DW-13505,Work from Home,TEC-NET-10004063,Tech Products,Networking,1218.13521668013,9,0.1,382.791076222401
246,DW-13505-20180527,2018-05-27,2018-05-31,Second Class,DW-13505,Work from Home,BOO-SCI-10002276,Books,Sci-Fi,149.255963048669,4,0.5,19.8222278211038
247,DW-13505-20180527,2018-05-27,2018-05-31,Second Class,DW-13505,Work from Home,BOO-ROM-10004082,Books,Romance,7.66691816079125,5,0.15,26.7042235511132
248,DW-13505-20180527,2018-05-27,2018-05-31,Second Class,DW-13505,Work from Home,BOO-CLA-10002945,Books,Classics,735.4205645336,7,0.1,870.823556818962
249,DW-13505-20180527,2018-05-27,2018-05-31,Second Class,DW-13505,Work from Home,BOO-ROM-10000061,Books,Romance,50.8054786104535,3,0.1,24.6084197778658
250,LH-17180-20201204,2020-12-04,2020-12-08,Second Class,LH-17180,Personal,TEC-NET-10002965,Tech Products,Networking,543.749380660945,1,0.1,20.130942399264
251,KC-16565-20200910,2020-09-10,2020-09-14,Low-Cost Shipping,KC-16565,Personal,BOO-ROM-10004569,Books,Romance,9.48632131605324,3,0.15,3.45826684565848
252,KC-16565-20200908,2020-09-08,2020-09-12,Low-Cost Shipping,KC-16565,Personal,STA-PEN-10003832,Stationary,Pens,5990.46338628989,12,0.1,685.175111938254
253,DL-13340-20201208,2020-12-08,2020-12-12,First Class,DL-13340,Personal,BOO-SCI-10001228,Books,Sci-Fi,117.374644583518,5,0.5,2.04404815538601
254,DL-13340-20201207,2020-12-07,2020-12-11,First Class,DL-13340,Personal,BOO-FAN-10003296,Books,Fantasy,9.91933115206643,3,0.5,136.698249534173
255,DR-12905-20191123,2019-11-23,2019-11-27,Low-Cost Shipping,DR-12905,Corporate/Retail,TEC-MON-10002505,Tech Products,Monitors,18.252100492674,11,0.1,-9.55709400162238
256,DR-12905-20191125,2019-11-25,2019-11-29,Low-Cost Shipping,DR-12905,Corporate/Retail,BOO-SCI-10004804,Books,Sci-Fi,2.76501877303724,1,0.15,-19.9405918824024
257,DR-12905-20191122,2019-11-22,2019-11-26,Low-Cost Shipping,DR-12905,Corporate/Retail,BOO-SCI-10001590,Books,Sci-Fi,40.4725914263708,4,0.5,4.32411737067534
258,DR-12905-20191128,2019-11-28,2019-12-02,Low-Cost Shipping,DR-12905,Corporate/Retail,STA-MIS-10001580,Stationary,Miscellaneous,232.522443595203,5,0.5,92.916879649597
259,CC-12695-20211201,2021-12-01,2021-12-05,Second Class,CC-12695,Personal,STA-PEN-10000290,Stationary,Pens,7.11071476982457,5,0.1,3.64168311519159
260,CC-12695-20211125,2021-11-25,2021-11-29,Second Class,CC-12695,Personal,BOO-SCI-10002790,Books,Sci-Fi,10.8903906118451,5,0.5,2.84560553277101
261,CC-12695-20211128,2021-11-28,2021-12-02,Second Class,CC-12695,Personal,BOO-MYS-10003460,Books,Mystery,16.0468989673925,4,0.5,4.55350659507455
262,Dl-13625-20210607,2021-06-07,2021-06-11,Low-Cost Shipping,Dl-13625,Corporate/Retail,BOO-CLA-10002203,Books,Classics,0.46293607760196,4,0.15,-0.326613820371361
263,SB-20315-20180913,2018-09-13,2018-09-17,Second Class,SB-20315,Corporate/Retail,STA-PAP-10000822,Stationary,Paper,1537.72437755738,2,0.1,-144.85254970941
264,SB-20315-20180913,2018-09-13,2018-09-17,Second Class,SB-20315,Corporate/Retail,STA-PAP-10003353,Stationary,Paper,4847.06521489222,9,0.15,-180.005650407376
265,RC-19850-20200605,2020-06-05,2020-06-09,Low-Cost Shipping,RC-19850,Personal,STA-MIS-10001433,Stationary,Miscellaneous,332.187952763653,6,0.1,4.51664913409405
266,AH-10235-20191106,2019-11-06,2019-11-10,Low-Cost Shipping,AH-10235,Personal,STA-PEN-10004469,Stationary,Pens,59.9662405967168,4,0.1,33.7113370053534
267,CB-12560-20210612,2021-06-12,2021-06-16,Low-Cost Shipping,CB-12560,Corporate/Retail,BOO-GRA-10003602,Books,Graphic Novels,11.1528276736775,5,0.15,2.53724618220414
268,PG-18920-20200118,2020-01-18,2020-01-22,Low-Cost Shipping,PG-18920,Personal,BOO-HIS-10003472,Books,Historical,7.76025582141249,8,0.1,0.251797529477765
269,CA-12335-20211209,2021-12-09,2021-12-13,Low-Cost Shipping,CA-12335,Corporate/Retail,BOO-SCI-10004180,Books,Sci-Fi,5.62776836053184,4,0.15,-0.97823866447337
270,CA-12335-20211209,2021-12-09,2021-12-13,Low-Cost Shipping,CA-12335,Corporate/Retail,BOO-FAN-10004386,Books,Fantasy,69.5201657541357,5,0.1,9.52461680369443
271,KH-16715-20211228,2021-12-28,2022-01-01,Second Class,KH-16715,Corporate/Retail,BOO-SCI-10003208,Books,Sci-Fi,387.771222760028,3,0.1,324.890442903379
272,HA-14945-20190727,2019-07-27,2019-07-31,First Class,HA-14945,Personal,STA-PEN-10003628,Stationary,Pens,63.4309596367788,9,0.15,4.56191616152243
273,HA-14945-20190725,2019-07-25,2019-07-29,First Class,HA-14945,Personal,TEC-MON-10003274,Tech Products,Monitors,6.68562839771752,5,0.1,3.65533298264168
274,HA-14945-20190726,2019-07-26,2019-07-30,First Class,HA-14945,Personal,BOO-MYS-10002557,Books,Mystery,15.5566233975246,5,0.15,1.77424466598645
275,BB-11015-20210914,2021-09-14,2021-09-18,First Class,BB-11015,Corporate/Retail,BOO-ROM-10002615,Books,Romance,7.90877316933795,1,0.15,4.45231688709723
276,BB-11015-20210916,2021-09-16,2021-09-20,First Class,BB-11015,Corporate/Retail,BOO-GRA-10001427,Books,Graphic Novels,9.30194207391281,3,0.15,1.84379255403834
277,AG-10520-20211007,2021-10-07,2021-10-11,Low-Cost Shipping,AG-10520,Corporate/Retail,BOO-ROM-10000673,Books,Romance,18.4751524843078,4,0.5,4.38223347371627
278,AG-10520-20211011,2021-10-11,2021-10-15,Low-Cost Shipping,AG-10520,Corporate/Retail,BOO-ROM-10004470,Books,Romance,20.3373906866576,3,0.15,3.10650502231328
279,AG-10520-20211007,2021-10-07,2021-10-11,Low-Cost Shipping,AG-10520,Corporate/Retail,BOO-SCI-10000876,Books,Sci-Fi,36.3519702495635,5,0,7.30235065972357
280,AG-10520-20211013,2021-10-13,2021-10-17,Low-Cost Shipping,AG-10520,Corporate/Retail,BOO-HOR-10002043,Books,Horror,31.9655512376329,2,0.1,1.17305230932242
281,SC-20750-20190921,2019-09-21,2019-09-25,Second Class,SC-20750,Personal,BOO-MYS-10004967,Books,Mystery,2.00151697313448,4,0.15,-3.14490113894662
282,SC-20750-20190926,2019-09-26,2019-09-30,Second Class,SC-20750,Personal,STA-MIS-10001760,Stationary,Miscellaneous,667.063658688372,6,0.1,94.6686757777628
283,JO-15305-20191030,2019-10-30,2019-11-03,Low-Cost Shipping,JO-15305,Personal,TEC-MOB-10002903,Tech Products,Mobile Devices,1857.65024252751,4,0.15,74.498432686567
284,TB-21545-20190926,2019-09-26,2019-09-30,Low-Cost Shipping,TB-21545,Personal,BOO-ROM-10000474,Books,Romance,257.840893931221,7,0,44.771620731119
285,TB-21545-20190925,2019-09-25,2019-09-29,Low-Cost Shipping,TB-21545,Personal,STA-PEN-10001956,Stationary,Pens,292.491205608028,4,0.1,47.164755405049
286,TB-21545-20190925,2019-09-25,2019-09-29,Low-Cost Shipping,TB-21545,Personal,BOO-ROM-10004100,Books,Romance,14.5427553484325,5,0.1,20.0501796346722
